V_vs_Li,Q_mAh
0.104233,0.42042
0.104242,0.420546
0.104232,0.420672
0.104248,0.420798
0.104246,0.420924
0.104252,0.421049
0.104244,0.421175
0.104251,0.421301
0.104248,0.421427
0.104237,0.421553
0.10425,0.421679
0.104247,0.421804
0.10425,0.42193
0.10425,0.422056
0.104253,0.422182
0.104253,0.422308
0.104249,0.422434
0.104253,0.422559
0.104258,0.422685
0.104258,0.422811
0.104265,0.422937
0.104256,0.423063
0.104266,0.423188
0.104267,0.423314
0.104264,0.42344
0.104262,0.423566
0.104271,0.423692
0.104264,0.423818
0.104261,0.423944
0.104251,0.424069
0.104274,0.424195
0.104277,0.424321
0.104275,0.424447
0.104268,0.424573
0.104278,0.424699
0.104277,0.424824
0.104281,0.42495
0.104285,0.425076
0.104284,0.425202
0.104278,0.425328
0.104284,0.425454
0.104282,0.425579
0.10429,0.425705
0.104282,0.425831
0.104294,0.425957
0.10429,0.426083
0.10428,0.426209
0.104287,0.426335
0.104292,0.42646
0.104291,0.426586
0.104304,0.426712
0.104289,0.426838
0.1043,0.426964
0.104292,0.427089
0.104295,0.427215
0.104301,0.427341
0.104305,0.427467
0.104311,0.427593
0.104311,0.427719
0.104311,0.427845
0.104311,0.42797
0.104326,0.428096
0.104315,0.428222
0.104314,0.428348
0.104319,0.428474
0.10432,0.4286
0.104328,0.428725
0.104325,0.428851
0.104334,0.428977
0.104332,0.429103
0.104327,0.429229
0.104323,0.429355
0.104321,0.42948
0.104327,0.429606
0.104336,0.429732
0.104326,0.429858
0.104339,0.429984
0.104332,0.43011
0.104346,0.430235
0.104338,0.430361
0.104346,0.430487
0.104338,0.430613
0.10435,0.430739
0.104344,0.430865
0.104341,0.43099
0.104342,0.431116
0.104352,0.431242
0.104358,0.431368
0.104361,0.431494
0.104351,0.43162
0.10436,0.431746
0.104367,0.431871
0.104367,0.431997
0.104373,0.432123
0.104369,0.432249
0.104381,0.432375
0.104367,0.432501
0.104365,0.432626
0.104365,0.432752
0.104367,0.432878
0.104372,0.433004
0.104381,0.43313
0.104377,0.433256
0.104376,0.433381
0.104378,0.433507
0.104386,0.433633
0.104379,0.433759
0.104386,0.433885
0.104378,0.434011
0.104375,0.434136
0.104378,0.434262
0.10438,0.434388
0.104374,0.434514
0.104365,0.43464
0.104384,0.434766
0.104375,0.434891
0.104376,0.435017
0.104374,0.435143
0.104381,0.435269
0.104393,0.435395
0.10438,0.435521
0.104381,0.435646
0.10439,0.435772
0.104384,0.435898
0.104397,0.436024
0.10439,0.43615
0.104388,0.436276
0.104387,0.436402
0.104397,0.436527
0.104391,0.436653
0.104392,0.436779
0.104406,0.436905
0.104401,0.437031
0.104404,0.437157
0.104395,0.437282
0.104397,0.437408
0.104396,0.437534
0.104398,0.43766
0.104405,0.437786
0.1044,0.437912
0.10441,0.438037
0.104401,0.438163
0.104416,0.438289
0.104409,0.438415
0.104408,0.438541
0.104415,0.438667
0.104415,0.438792
0.104418,0.438918
0.104418,0.439044
0.104414,0.43917
0.104412,0.439296
0.104424,0.439422
0.104423,0.439547
0.104411,0.439673
0.104416,0.439799
0.104416,0.439925
0.104422,0.440051
0.104423,0.440177
0.104418,0.440303
0.104424,0.440428
0.104435,0.440554
0.10443,0.44068
0.10442,0.440806
0.104435,0.440932
0.104424,0.441057
0.104424,0.441183
0.104433,0.441309
0.10444,0.441435
0.104444,0.441561
0.104438,0.441687
0.104438,0.441812
0.104445,0.441938
0.104456,0.442064
0.104452,0.44219
0.10445,0.442316
0.104441,0.442442
0.104452,0.442568
0.104452,0.442693
0.104447,0.442819
0.104446,0.442945
0.104457,0.443071
0.104448,0.443197
0.104455,0.443323
0.104458,0.443448
0.104466,0.443574
0.104463,0.4437
0.104469,0.443826
0.104466,0.443952
0.104463,0.444078
0.104459,0.444203
0.104462,0.444329
0.104463,0.444455
0.104466,0.444581
0.104476,0.444707
0.104477,0.444833
0.104475,0.444958
0.104466,0.445084
0.104474,0.44521
0.104471,0.445336
0.104473,0.445462
0.104463,0.445588
0.104478,0.445713
0.104472,0.445839
0.104484,0.445965
0.104484,0.446091
0.104483,0.446217
0.104488,0.446343
0.104476,0.446468
0.104485,0.446594
0.104492,0.44672
0.104492,0.446846
0.104479,0.446972
0.104498,0.447098
0.104494,0.447223
0.104501,0.447349
0.104494,0.447475
0.104497,0.447601
0.104499,0.447727
0.104506,0.447853
0.104502,0.447979
0.104504,0.448104
0.104507,0.44823
0.104503,0.448356
0.104503,0.448482
0.104509,0.448608
0.10451,0.448734
0.104512,0.448859
0.104511,0.448985
0.104509,0.449111
0.104498,0.449237
0.104522,0.449363
0.104511,0.449489
0.104516,0.449614
0.104515,0.44974
0.10452,0.449866
0.104522,0.449992
0.104518,0.450118
0.104528,0.450244
0.104527,0.45037
0.104516,0.450495
0.104525,0.450621
0.104527,0.450747
0.104521,0.450873
0.10453,0.450999
0.104529,0.451124
0.104525,0.45125
0.104535,0.451376
0.104538,0.451502
0.104541,0.451628
0.104537,0.451754
0.104542,0.451879
0.104538,0.452005
0.104537,0.452131
0.104533,0.452257
0.104539,0.452383
0.10454,0.452509
0.104542,0.452635
0.104545,0.45276
0.104543,0.452886
0.104546,0.453012
0.104546,0.453138
0.104549,0.453264
0.104543,0.45339
0.10456,0.453515
0.104552,0.453641
0.104549,0.453767
0.10456,0.453893
0.104552,0.454019
0.104553,0.454145
0.104545,0.45427
0.10456,0.454396
0.104552,0.454522
0.104547,0.454648
0.104545,0.454774
0.104562,0.4549
0.104561,0.455025
0.104552,0.455151
0.104557,0.455277
0.104553,0.455403
0.104566,0.455529
0.104576,0.455655
0.104562,0.45578
0.104559,0.455906
0.104567,0.456032
0.104565,0.456158
0.10457,0.456284
0.104571,0.45641
0.104576,0.456535
0.104566,0.456661
0.104582,0.456787
0.10458,0.456913
0.104584,0.457039
0.104592,0.457165
0.104586,0.45729
0.104589,0.457416
0.10459,0.457542
0.104592,0.457668
0.104593,0.457794
0.104595,0.45792
0.104599,0.458045
0.104594,0.458171
0.104606,0.458297
0.10459,0.458423
0.104601,0.458549
0.104605,0.458675
0.104606,0.458801
0.104612,0.458926
0.104603,0.459052
0.104603,0.459178
0.104606,0.459304
0.10462,0.45943
0.104626,0.459556
0.10462,0.459681
0.10461,0.459807
0.104616,0.459933
0.104618,0.460059
0.104622,0.460185
0.104621,0.460311
0.104615,0.460437
0.104612,0.460562
0.104611,0.460688
0.104624,0.460814
0.104628,0.46094
0.104619,0.461066
0.104632,0.461191
0.104626,0.461317
0.10462,0.461443
0.10463,0.461569
0.104632,0.461695
0.104634,0.461821
0.104639,0.461946
0.104628,0.462072
0.104644,0.462198
0.104637,0.462324
0.104639,0.46245
0.104646,0.462576
0.104643,0.462701
0.104645,0.462827
0.104646,0.462953
0.104643,0.463079
0.104647,0.463205
0.104654,0.463331
0.104654,0.463457
0.104655,0.463582
0.10465,0.463708
0.104655,0.463834
0.104646,0.46396
0.104672,0.464086
0.104659,0.464212
0.10466,0.464337
0.104659,0.464463
0.104663,0.464589
0.10466,0.464715
0.10466,0.464841
0.104661,0.464967
0.10466,0.465092
0.104665,0.465218
0.104668,0.465344
0.104661,0.46547
0.104669,0.465596
0.104667,0.465722
0.104674,0.465847
0.104675,0.465973
0.10467,0.466099
0.10468,0.466225
0.10468,0.466351
0.104678,0.466477
0.104689,0.466603
0.10468,0.466728
0.104681,0.466854
0.10468,0.46698
0.104677,0.467106
0.104676,0.467232
0.104689,0.467358
0.104687,0.467483
0.104691,0.467609
0.104694,0.467735
0.104694,0.467861
0.104683,0.467987
0.104697,0.468112
0.104703,0.468238
0.1047,0.468364
0.104697,0.46849
0.104703,0.468616
0.104702,0.468742
0.104704,0.468867
0.104711,0.468993
0.104708,0.469119
0.104706,0.469245
0.104707,0.469371
0.104706,0.469497
0.104703,0.469623
0.104707,0.469748
0.104702,0.469874
0.104706,0.47
0.10471,0.470126
0.104715,0.470252
0.104719,0.470378
0.104709,0.470503
0.104721,0.470629
0.104719,0.470755
0.104722,0.470881
0.104718,0.471007
0.10472,0.471133
0.104724,0.471258
0.104731,0.471384
0.104722,0.47151
0.104719,0.471636
0.104734,0.471762
0.10473,0.471888
0.104728,0.472013
0.104727,0.472139
0.104742,0.472265
0.104745,0.472391
0.104741,0.472517
0.104739,0.472643
0.104751,0.472768
0.104731,0.472894
0.104746,0.47302
0.104734,0.473146
0.104742,0.473272
0.104743,0.473398
0.10476,0.473524
0.104749,0.473649
0.104753,0.473775
0.104748,0.473901
0.104751,0.474027
0.104762,0.474153
0.10475,0.474278
0.104748,0.474404
0.10476,0.47453
0.104768,0.474656
0.104759,0.474782
0.104765,0.474908
0.104746,0.475033
0.104763,0.475159
0.104766,0.475285
0.10476,0.475411
0.10476,0.475537
0.104755,0.475663
0.104777,0.475789
0.104767,0.475914
0.104777,0.47604
0.104771,0.476166
0.104767,0.476292
0.104776,0.476418
0.104774,0.476544
0.104775,0.476669
0.104771,0.476795
0.104775,0.476921
0.10478,0.477047
0.10479,0.477173
0.104785,0.477299
0.104785,0.477424
0.104788,0.47755
0.104793,0.477676
0.104794,0.477802
0.10479,0.477928
0.104788,0.478054
0.104795,0.478179
0.104792,0.478305
0.104806,0.478431
0.104796,0.478557
0.104791,0.478683
0.104791,0.478809
0.104791,0.478934
0.104797,0.47906
0.104794,0.479186
0.104796,0.479312
0.104807,0.479438
0.104794,0.479564
0.104793,0.479689
0.104807,0.479815
0.104812,0.479941
0.104805,0.480067
0.104806,0.480193
0.10481,0.480319
0.104808,0.480444
0.104823,0.48057
0.104813,0.480696
0.104819,0.480822
0.104813,0.480948
0.104817,0.481074
0.104823,0.4812
0.104825,0.481325
0.104822,0.481451
0.104823,0.481577
0.10482,0.481703
0.104829,0.481829
0.104831,0.481955
0.104822,0.48208
0.104823,0.482206
0.104838,0.482332
0.104832,0.482458
0.104831,0.482584
0.10484,0.48271
0.104841,0.482835
0.104837,0.482961
0.104839,0.483087
0.104841,0.483213
0.104848,0.483339
0.104848,0.483465
0.104841,0.48359
0.104834,0.483716
0.104841,0.483842
0.104849,0.483968
0.104852,0.484094
0.104852,0.48422
0.104851,0.484345
0.104853,0.484471
0.10485,0.484597
0.104852,0.484723
0.104849,0.484849
0.104851,0.484975
0.104857,0.4851
0.10486,0.485226
0.104865,0.485352
0.104868,0.485478
0.104862,0.485604
0.104859,0.48573
0.104865,0.485855
0.104861,0.485981
0.104871,0.486107
0.104871,0.486233
0.104862,0.486359
0.104871,0.486485
0.104865,0.486611
0.104874,0.486736
0.104876,0.486862
0.104881,0.486988
0.104882,0.487114
0.104883,0.48724
0.104884,0.487366
0.104887,0.487491
0.104893,0.487617
0.104888,0.487743
0.104896,0.487869
0.104899,0.487995
0.104897,0.488121
0.1049,0.488246
0.104897,0.488372
0.104901,0.488498
0.104901,0.488624
0.104894,0.48875
0.104903,0.488875
0.104914,0.489001
0.104906,0.489127
0.104904,0.489253
0.104913,0.489379
0.104913,0.489505
0.10491,0.489631
0.104916,0.489756
0.104912,0.489882
0.104912,0.490008
0.104919,0.490134
0.10492,0.49026
0.104924,0.490385
0.104917,0.490511
0.104929,0.490637
0.104931,0.490763
0.104925,0.490889
0.104926,0.491015
0.104927,0.491141
0.104926,0.491266
0.104934,0.491392
0.104932,0.491518
0.10494,0.491644
0.10493,0.49177
0.104939,0.491896
0.104939,0.492021
0.104943,0.492147
0.104939,0.492273
0.104944,0.492399
0.104954,0.492525
0.104949,0.492651
0.104952,0.492776
0.104953,0.492902
0.104953,0.493028
0.104955,0.493154
0.104963,0.49328
0.104959,0.493406
0.104965,0.493531
0.104965,0.493657
0.104963,0.493783
0.104968,0.493909
0.104968,0.494035
0.104971,0.494161
0.104976,0.494287
0.104956,0.494412
0.10498,0.494538
0.104978,0.494664
0.104978,0.49479
0.104989,0.494916
0.104985,0.495042
0.104979,0.495167
0.104977,0.495293
0.104977,0.495419
0.104984,0.495545
0.104994,0.495671
0.104983,0.495796
0.104991,0.495922
0.104991,0.496048
0.104993,0.496174
0.104996,0.4963
0.104999,0.496426
0.104994,0.496552
0.105002,0.496677
0.105002,0.496803
0.105007,0.496929
0.105002,0.497055
0.105005,0.497181
0.105011,0.497307
0.105021,0.497432
0.105013,0.497558
0.105015,0.497684
0.105016,0.49781
0.105013,0.497936
0.105019,0.498062
0.105029,0.498187
0.105028,0.498313
0.105022,0.498439
0.105027,0.498565
0.105031,0.498691
0.105021,0.498817
0.105026,0.498942
0.105031,0.499068
0.105028,0.499194
0.105033,0.49932
0.105034,0.499446
0.105033,0.499572
0.105043,0.499697
0.105038,0.499823
0.105045,0.499949
0.105046,0.500075
0.105045,0.500201
0.10505,0.500327
0.105055,0.500452
0.105064,0.500578
0.105051,0.500704
0.10506,0.50083
0.105053,0.500956
0.105051,0.501082
0.105059,0.501207
0.10507,0.501333
0.105071,0.501459
0.105072,0.501585
0.10508,0.501711
0.105068,0.501837
0.105072,0.501962
0.105084,0.502088
0.10508,0.502214
0.105088,0.50234
0.105085,0.502466
0.105088,0.502592
0.10508,0.502717
0.10509,0.502843
0.105085,0.502969
0.105089,0.503095
0.105088,0.503221
0.105092,0.503347
0.10509,0.503473
0.105093,0.503598
0.105097,0.503724
0.105105,0.50385
0.105108,0.503976
0.10511,0.504102
0.105106,0.504228
0.105113,0.504353
0.105115,0.504479
0.105111,0.504605
0.105117,0.504731
0.105122,0.504857
0.105114,0.504983
0.10513,0.505108
0.105113,0.505234
0.105135,0.50536
0.10513,0.505486
0.105134,0.505612
0.105132,0.505738
0.10513,0.505863
0.105125,0.505989
0.105133,0.506115
0.105134,0.506241
0.105123,0.506367
0.105146,0.506493
0.105139,0.506619
0.105145,0.506744
0.105156,0.50687
0.105145,0.506996
0.105152,0.507122
0.10514,0.507248
0.105152,0.507374
0.105147,0.507499
0.105153,0.507625
0.105161,0.507751
0.105165,0.507877
0.105152,0.508003
0.105162,0.508128
0.10517,0.508254
0.105169,0.50838
0.105176,0.508506
0.105166,0.508632
0.105191,0.508758
0.105178,0.508884
0.10518,0.509009
0.105188,0.509135
0.105186,0.509261
0.105184,0.509387
0.105188,0.509513
0.105185,0.509638
0.105189,0.509764
0.105186,0.50989
0.10519,0.510016
0.105198,0.510142
0.105195,0.510268
0.10519,0.510394
0.10519,0.510519
0.105205,0.510645
0.105208,0.510771
0.105202,0.510897
0.105214,0.511023
0.105202,0.511149
0.105213,0.511274
0.105208,0.5114
0.10521,0.511526
0.105224,0.511652
0.105216,0.511778
0.105222,0.511904
0.105222,0.51203
0.105219,0.512155
0.10522,0.512281
0.105233,0.512407
0.105233,0.512533
0.105228,0.512659
0.105241,0.512784
0.105245,0.51291
0.105241,0.513036
0.105236,0.513162
0.10524,0.513288
0.105236,0.513414
0.10525,0.51354
0.10525,0.513665
0.105245,0.513791
0.105261,0.513917
0.105255,0.514043
0.105253,0.514169
0.105261,0.514295
0.105256,0.51442
0.105273,0.514546
0.105264,0.514672
0.105278,0.514798
0.105277,0.514924
0.105275,0.51505
0.105276,0.515175
0.105275,0.515301
0.105278,0.515427
0.105275,0.515553
0.105284,0.515679
0.105287,0.515805
0.1053,0.51593
0.105286,0.516056
0.105289,0.516182
0.105295,0.516308
0.105293,0.516434
0.105305,0.51656
0.105293,0.516686
0.105308,0.516811
0.105304,0.516937
0.105311,0.517063
0.105303,0.517189
0.105311,0.517315
0.105307,0.51744
0.105307,0.517566
0.105316,0.517692
0.105299,0.517818
0.105318,0.517944
0.105319,0.51807
0.105331,0.518195
0.105329,0.518321
0.105331,0.518447
0.105328,0.518573
0.105327,0.518699
0.105335,0.518825
0.10533,0.518951
0.105332,0.519076
0.105341,0.519202
0.105332,0.519328
0.105337,0.519454
0.105338,0.51958
0.10535,0.519706
0.105339,0.519831
0.105358,0.519957
0.105349,0.520083
0.105355,0.520209
0.10537,0.520335
0.105353,0.520461
0.105353,0.520586
0.105364,0.520712
0.105369,0.520838
0.105374,0.520964
0.10538,0.52109
0.105372,0.521216
0.105367,0.521341
0.105369,0.521467
0.105377,0.521593
0.105384,0.521719
0.105373,0.521845
0.10538,0.521971
0.105378,0.522096
0.105387,0.522222
0.105385,0.522348
0.10539,0.522474
0.105399,0.5226
0.105395,0.522726
0.105399,0.522852
0.105407,0.522977
0.105395,0.523103
0.10541,0.523229
0.105405,0.523355
0.105408,0.523481
0.105406,0.523607
0.105416,0.523732
0.105419,0.523858
0.10541,0.523984
0.105428,0.52411
0.10542,0.524236
0.105428,0.524362
0.10543,0.524487
0.105418,0.524613
0.105427,0.524739
0.105427,0.524865
0.105435,0.524991
0.105431,0.525117
0.105427,0.525242
0.10544,0.525368
0.105443,0.525494
0.105442,0.52562
0.105448,0.525746
0.105441,0.525872
0.105453,0.525998
0.105449,0.526123
0.105452,0.526249
0.105458,0.526375
0.10545,0.526501
0.10546,0.526627
0.105449,0.526753
0.105457,0.526878
0.105455,0.527004
0.105464,0.52713
0.105464,0.527256
0.105458,0.527382
0.105472,0.527508
0.10548,0.527633
0.105488,0.527759
0.105485,0.527885
0.105481,0.528011
0.105485,0.528137
0.105485,0.528263
0.105486,0.528389
0.105488,0.528514
0.105493,0.52864
0.105503,0.528766
0.105497,0.528892
0.105493,0.529018
0.105491,0.529143
0.105509,0.529269
0.105504,0.529395
0.105501,0.529521
0.105503,0.529647
0.10552,0.529773
0.105506,0.529899
0.105509,0.530024
0.105511,0.53015
0.105524,0.530276
0.105509,0.530402
0.105526,0.530528
0.105531,0.530654
0.105529,0.530779
0.105523,0.530905
0.105541,0.531031
0.10554,0.531157
0.10553,0.531283
0.105535,0.531409
0.105523,0.531534
0.105545,0.53166
0.105545,0.531786
0.105548,0.531912
0.105546,0.532038
0.105558,0.532164
0.105557,0.532289
0.105564,0.532415
0.105552,0.532541
0.105567,0.532667
0.105573,0.532793
0.105567,0.532919
0.105564,0.533044
0.105571,0.53317
0.105572,0.533296
0.105568,0.533422
0.105572,0.533548
0.105589,0.533674
0.105579,0.533799
0.105576,0.533925
0.105588,0.534051
0.105572,0.534177
0.105585,0.534303
0.105589,0.534429
0.105603,0.534555
0.105598,0.53468
0.105601,0.534806
0.105599,0.534932
0.105606,0.535058
0.105605,0.535184
0.1056,0.535309
0.10561,0.535435
0.105612,0.535561
0.105606,0.535687
0.105606,0.535813
0.105609,0.535939
0.105612,0.536065
0.105618,0.53619
0.1056,0.536316
0.105623,0.536442
0.105615,0.536568
0.105623,0.536694
0.105609,0.53682
0.105626,0.536945
0.105624,0.537071
0.10563,0.537197
0.105627,0.537323
0.105621,0.537449
0.105635,0.537575
0.10564,0.537701
0.105633,0.537826
0.105637,0.537952
0.105648,0.538078
0.10564,0.538204
0.105649,0.53833
0.105637,0.538455
0.105631,0.538581
0.105655,0.538707
0.105655,0.538833
0.10565,0.538959
0.105653,0.539085
0.105659,0.53921
0.105668,0.539336
0.105667,0.539462
0.105676,0.539588
0.105672,0.539714
0.105679,0.53984
0.105676,0.539966
0.10568,0.540091
0.105678,0.540217
0.105681,0.540343
0.10568,0.540469
0.105676,0.540595
0.105696,0.540721
0.105697,0.540846
0.105701,0.540972
0.105697,0.541098
0.1057,0.541224
0.105698,0.54135
0.105706,0.541476
0.1057,0.541601
0.105702,0.541727
0.10571,0.541853
0.105705,0.541979
0.10572,0.542105
0.105726,0.542231
0.105719,0.542356
0.105719,0.542482
0.105731,0.542608
0.105729,0.542734
0.105727,0.54286
0.105723,0.542986
0.105728,0.543111
0.10574,0.543237
0.105747,0.543363
0.105751,0.543489
0.105738,0.543615
0.10575,0.543741
0.105752,0.543866
0.105749,0.543992
0.105741,0.544118
0.105749,0.544244
0.105742,0.54437
0.105755,0.544496
0.105757,0.544621
0.105756,0.544747
0.10576,0.544873
0.105766,0.544999
0.105773,0.545125
0.10577,0.545251
0.105786,0.545377
0.105769,0.545502
0.105775,0.545628
0.105782,0.545754
0.105787,0.54588
0.10579,0.546006
0.105787,0.546131
0.105788,0.546257
0.105793,0.546383
0.105789,0.546509
0.105794,0.546635
0.105797,0.546761
0.105811,0.546887
0.105807,0.547012
0.105804,0.547138
0.105818,0.547264
0.105812,0.54739
0.105809,0.547516
0.105803,0.547642
0.105814,0.547767
0.10582,0.547893
0.105814,0.548019
0.105817,0.548145
0.105819,0.548271
0.105817,0.548397
0.10582,0.548523
0.105837,0.548648
0.105822,0.548774
0.105841,0.5489
0.105837,0.549026
0.105843,0.549152
0.10584,0.549277
0.105842,0.549403
0.105852,0.549529
0.105855,0.549655
0.10585,0.549781
0.105861,0.549907
0.105854,0.550033
0.105868,0.550158
0.105863,0.550284
0.105868,0.55041
0.105873,0.550536
0.105865,0.550662
0.105883,0.550787
0.105878,0.550913
0.105883,0.551039
0.105888,0.551165
0.105893,0.551291
0.105893,0.551417
0.105897,0.551543
0.105893,0.551668
0.105903,0.551794
0.1059,0.55192
0.1059,0.552046
0.105911,0.552172
0.105908,0.552298
0.105912,0.552423
0.105915,0.552549
0.105921,0.552675
0.105917,0.552801
0.10592,0.552927
0.105909,0.553053
0.105919,0.553179
0.105928,0.553304
0.105931,0.55343
0.105934,0.553556
0.105938,0.553682
0.105934,0.553808
0.105942,0.553933
0.105947,0.554059
0.105959,0.554185
0.105945,0.554311
0.105948,0.554437
0.105938,0.554563
0.105948,0.554689
0.105957,0.554814
0.105964,0.55494
0.105954,0.555066
0.105964,0.555192
0.105968,0.555318
0.105969,0.555444
0.105982,0.555569
0.105967,0.555695
0.105977,0.555821
0.105986,0.555947
0.10598,0.556073
0.105985,0.556199
0.105978,0.556324
0.10598,0.55645
0.105995,0.556576
0.105988,0.556702
0.105991,0.556828
0.106,0.556954
0.105997,0.557079
0.105997,0.557205
0.105999,0.557331
0.106005,0.557457
0.106017,0.557583
0.106022,0.557709
0.106015,0.557835
0.106019,0.55796
0.106014,0.558086
0.106013,0.558212
0.106025,0.558338
0.10602,0.558464
0.106036,0.558589
0.106025,0.558715
0.106031,0.558841
0.106038,0.558967
0.10603,0.559093
0.106042,0.559219
0.106047,0.559345
0.106045,0.55947
0.106048,0.559596
0.106051,0.559722
0.10604,0.559848
0.106062,0.559974
0.106052,0.5601
0.106059,0.560225
0.106056,0.560351
0.106063,0.560477
0.106062,0.560603
0.106069,0.560729
0.106071,0.560855
0.106076,0.56098
0.106065,0.561106
0.106068,0.561232
0.106065,0.561358
0.106079,0.561484
0.10609,0.56161
0.106081,0.561735
0.106091,0.561861
0.106094,0.561987
0.10608,0.562113
0.106087,0.562239
0.106085,0.562365
0.106093,0.562491
0.106092,0.562616
0.106097,0.562742
0.106103,0.562868
0.106096,0.562994
0.106091,0.56312
0.106107,0.563245
0.106101,0.563371
0.106111,0.563497
0.106099,0.563623
0.106118,0.563749
0.106123,0.563875
0.106111,0.564
0.106125,0.564126
0.106122,0.564252
0.106134,0.564378
0.106122,0.564504
0.106123,0.56463
0.106122,0.564756
0.106133,0.564881
0.106145,0.565007
0.106149,0.565133
0.106145,0.565259
0.106142,0.565385
0.106156,0.565511
0.106145,0.565636
0.106163,0.565762
0.106159,0.565888
0.106162,0.566014
0.106164,0.56614
0.106157,0.566266
0.106173,0.566391
0.106171,0.566517
0.106169,0.566643
0.106165,0.566769
0.106179,0.566895
0.10618,0.567021
0.106184,0.567146
0.106184,0.567272
0.106202,0.567398
0.106197,0.567524
0.106202,0.56765
0.106207,0.567776
0.106203,0.567902
0.106205,0.568027
0.106201,0.568153
0.106215,0.568279
0.106216,0.568405
0.106222,0.568531
0.106225,0.568657
0.106235,0.568782
0.106219,0.568908
0.106229,0.569034
0.10623,0.56916
0.106236,0.569286
0.106222,0.569412
0.106245,0.569537
0.106236,0.569663
0.106245,0.569789
0.106257,0.569915
0.106244,0.570041
0.106254,0.570167
0.106239,0.570292
0.106241,0.570418
0.106242,0.570544
0.106247,0.57067
0.106248,0.570796
0.106262,0.570922
0.106259,0.571048
0.106259,0.571173
0.106263,0.571299
0.106261,0.571425
0.106263,0.571551
0.10627,0.571677
0.106275,0.571802
0.106281,0.571928
0.106279,0.572054
0.106281,0.57218
0.106275,0.572306
0.106292,0.572432
0.106284,0.572558
0.106294,0.572683
0.106284,0.572809
0.106295,0.572935
0.106295,0.573061
0.10629,0.573187
0.106295,0.573313
0.106296,0.573438
0.106301,0.573564
0.106302,0.57369
0.106315,0.573816
0.106306,0.573942
0.106327,0.574068
0.106319,0.574193
0.10631,0.574319
0.106321,0.574445
0.106327,0.574571
0.106324,0.574697
0.106333,0.574823
0.106341,0.574948
0.106347,0.575074
0.106338,0.5752
0.106351,0.575326
0.10635,0.575452
0.106349,0.575578
0.106353,0.575704
0.106351,0.575829
0.106352,0.575955
0.106364,0.576081
0.106368,0.576207
0.10636,0.576333
0.106363,0.576458
0.106365,0.576584
0.106365,0.57671
0.106374,0.576836
0.106379,0.576962
0.106383,0.577088
0.106387,0.577214
0.10639,0.577339
0.106393,0.577465
0.106404,0.577591
0.106392,0.577717
0.106398,0.577843
0.106413,0.577968
0.106407,0.578094
0.106418,0.57822
0.106418,0.578346
0.106419,0.578472
0.106416,0.578598
0.106436,0.578724
0.106425,0.578849
0.106416,0.578975
0.106431,0.579101
0.106413,0.579227
0.10643,0.579353
0.10643,0.579479
0.106436,0.579604
0.106435,0.57973
0.10643,0.579856
0.106436,0.579982
0.106443,0.580108
0.106453,0.580234
0.106446,0.58036
0.106455,0.580485
0.106468,0.580611
0.106456,0.580737
0.106465,0.580863
0.106458,0.580989
0.106465,0.581114
0.106471,0.58124
0.10647,0.581366
0.106471,0.581492
0.106478,0.581618
0.106471,0.581744
0.106487,0.581869
0.106476,0.581995
0.10648,0.582121
0.106486,0.582247
0.106498,0.582373
0.106495,0.582499
0.106496,0.582625
0.106498,0.58275
0.106496,0.582876
0.106504,0.583002
0.10651,0.583128
0.106504,0.583254
0.10651,0.58338
0.106512,0.583505
0.106517,0.583631
0.106531,0.583757
0.106514,0.583883
0.106518,0.584009
0.106527,0.584135
0.106541,0.58426
0.106524,0.584386
0.10654,0.584512
0.106532,0.584638
0.106538,0.584764
0.106547,0.58489
0.10655,0.585015
0.106555,0.585141
0.10656,0.585267
0.106554,0.585393
0.106549,0.585519
0.106555,0.585645
0.10655,0.58577
0.106568,0.585896
0.106565,0.586022
0.106569,0.586148
0.106572,0.586274
0.106584,0.5864
0.106589,0.586525
0.106572,0.586651
0.106587,0.586777
0.106574,0.586903
0.106598,0.587029
0.10658,0.587155
0.106597,0.587281
0.106604,0.587406
0.106599,0.587532
0.1066,0.587658
0.1066,0.587784
0.106606,0.58791
0.10661,0.588036
0.106612,0.588161
0.106624,0.588287
0.106625,0.588413
0.106617,0.588539
0.106632,0.588665
0.106639,0.58879
0.106625,0.588916
0.106629,0.589042
0.106632,0.589168
0.10664,0.589294
0.106641,0.58942
0.10664,0.589546
0.106645,0.589671
0.106646,0.589797
0.106647,0.589923
0.106652,0.590049
0.106658,0.590175
0.106646,0.590301
0.106646,0.590426
0.10665,0.590552
0.106661,0.590678
0.106662,0.590804
0.106666,0.59093
0.106674,0.591056
0.106669,0.591182
0.106669,0.591307
0.106687,0.591433
0.106679,0.591559
0.106694,0.591685
0.106678,0.591811
0.106689,0.591936
0.106689,0.592062
0.106696,0.592188
0.106704,0.592314
0.106708,0.59244
0.106709,0.592566
0.106704,0.592692
0.106721,0.592817
0.106726,0.592943
0.106727,0.593069
0.10672,0.593195
0.106718,0.593321
0.106724,0.593446
0.106744,0.593572
0.106744,0.593698
0.10674,0.593824
0.106743,0.59395
0.106752,0.594076
0.10675,0.594201
0.10674,0.594327
0.106751,0.594453
0.106749,0.594579
0.106761,0.594705
0.10676,0.594831
0.106771,0.594957
0.106772,0.595082
0.106779,0.595208
0.106769,0.595334
0.106772,0.59546
0.106776,0.595586
0.106772,0.595712
0.106777,0.595838
0.106783,0.595963
0.106792,0.596089
0.106788,0.596215
