V_vs_Li,Q_mAh
0.286187,0.560156
0.286216,0.560369
0.286259,0.560583
0.286279,0.560797
0.286343,0.56101
0.28637,0.561224
0.286396,0.561437
0.286423,0.561651
0.286474,0.561864
0.286502,0.562078
0.28652,0.562291
0.286543,0.562505
0.286591,0.562719
0.286624,0.562932
0.286661,0.563146
0.286715,0.563359
0.286733,0.563573
0.286774,0.563786
0.286804,0.564
0.28683,0.564213
0.286874,0.564427
0.286903,0.564641
0.286941,0.564854
0.28698,0.565068
0.287004,0.565281
0.28706,0.565495
0.287069,0.565708
0.287093,0.565922
0.287143,0.566136
0.287175,0.566349
0.287209,0.566563
0.287255,0.566776
0.287309,0.56699
0.287329,0.567203
0.287375,0.567417
0.287382,0.56763
0.287417,0.567844
0.287442,0.568057
0.287473,0.568271
0.287532,0.568485
0.287551,0.568698
0.287597,0.568912
0.287613,0.569125
0.287666,0.569339
0.287702,0.569552
0.287713,0.569766
0.287745,0.569979
0.287774,0.570193
0.287821,0.570407
0.287861,0.57062
0.287903,0.570834
0.287924,0.571047
0.28795,0.571261
0.287973,0.571474
0.288022,0.571688
0.288059,0.571901
0.288103,0.572115
0.288134,0.572328
0.288157,0.572542
0.288203,0.572756
0.288226,0.572969
0.288256,0.573183
0.288293,0.573396
0.28834,0.57361
0.28838,0.573823
0.288414,0.574037
0.288423,0.57425
0.28846,0.574464
0.288486,0.574678
0.288524,0.574891
0.288559,0.575105
0.288613,0.575318
0.288626,0.575532
0.288674,0.575745
0.288709,0.575959
0.288734,0.576172
0.288804,0.576386
0.288817,0.5766
0.288856,0.576813
0.288891,0.577027
0.288926,0.57724
0.288942,0.577454
0.288992,0.577667
0.289005,0.577881
0.289051,0.578094
0.289095,0.578308
0.289118,0.578522
0.289167,0.578735
0.289201,0.578949
0.289233,0.579162
0.289258,0.579376
0.289289,0.579589
0.289326,0.579803
0.289348,0.580017
0.289414,0.58023
0.289434,0.580444
0.289459,0.580657
0.289501,0.580871
0.289529,0.581084
0.289578,0.581298
0.289599,0.581511
0.289646,0.581725
0.289648,0.581939
0.289716,0.582152
0.28975,0.582366
0.289778,0.582579
0.289819,0.582793
0.289842,0.583006
0.289871,0.58322
0.28991,0.583433
0.289927,0.583647
0.289988,0.58386
0.290014,0.584074
0.290052,0.584288
0.290086,0.584501
0.290115,0.584715
0.290156,0.584928
0.290174,0.585142
0.290227,0.585355
0.290258,0.585569
0.290292,0.585782
0.290317,0.585996
0.290365,0.586209
0.290395,0.586423
0.290425,0.586637
0.290445,0.58685
0.290488,0.587064
0.290524,0.587277
0.290561,0.587491
0.290591,0.587704
0.290623,0.587918
0.290677,0.588132
0.290701,0.588345
0.290746,0.588559
0.290777,0.588772
0.290808,0.588986
0.29084,0.589199
0.29088,0.589413
0.290916,0.589626
0.29094,0.58984
0.290954,0.590054
0.290999,0.590267
0.291041,0.590481
0.291092,0.590694
0.291126,0.590908
0.291144,0.591121
0.291168,0.591335
0.291224,0.591548
0.291246,0.591762
0.291276,0.591975
0.291329,0.592189
0.291341,0.592403
0.291381,0.592616
0.291409,0.59283
0.291446,0.593043
0.291508,0.593257
0.291517,0.59347
0.291563,0.593684
0.291596,0.593897
0.291623,0.594111
0.291647,0.594325
0.291683,0.594538
0.291742,0.594752
0.291765,0.594965
0.291787,0.595179
0.291821,0.595392
0.291875,0.595606
0.291889,0.59582
0.291926,0.596033
0.291949,0.596247
0.292001,0.59646
0.292041,0.596674
0.29208,0.596887
0.292116,0.597101
0.292124,0.597314
0.292167,0.597528
0.292209,0.597742
0.292237,0.597955
0.292276,0.598169
0.292318,0.598382
0.292345,0.598596
0.292371,0.598809
0.292393,0.599023
0.292457,0.599236
0.292474,0.59945
0.29252,0.599664
0.292555,0.599877
0.292578,0.600091
0.292622,0.600304
0.292661,0.600518
0.292669,0.600731
0.292709,0.600945
0.292755,0.601158
0.29279,0.601372
0.292818,0.601585
0.292859,0.601799
0.292899,0.602013
0.292941,0.602226
0.292945,0.60244
0.292993,0.602653
0.293037,0.602867
0.293072,0.60308
0.293087,0.603294
0.293119,0.603507
0.293169,0.603721
0.293179,0.603934
0.293218,0.604148
0.293253,0.604362
0.29329,0.604575
0.293343,0.604789
0.293367,0.605002
0.29339,0.605216
0.293445,0.605429
0.293468,0.605643
0.293489,0.605857
0.293557,0.60607
0.293621,0.606284
0.293639,0.606497
0.293683,0.606711
0.293733,0.606924
0.293752,0.607138
0.293794,0.607351
0.293801,0.607565
0.293853,0.607779
0.293863,0.607992
0.293917,0.608206
0.293956,0.608419
0.293967,0.608633
0.294004,0.608846
0.294066,0.60906
0.294063,0.609273
0.294123,0.609487
0.294142,0.6097
0.294174,0.609914
0.294207,0.610128
0.29426,0.610341
0.294292,0.610555
0.294319,0.610768
0.294366,0.610982
0.29439,0.611195
0.294419,0.611409
0.294464,0.611622
0.294479,0.611836
0.294526,0.61205
0.294553,0.612263
0.294597,0.612477
0.294605,0.61269
0.294663,0.612904
0.29469,0.613117
0.294711,0.613331
0.294767,0.613545
0.294798,0.613758
0.294817,0.613972
0.294869,0.614185
0.2949,0.614399
0.294925,0.614612
0.294959,0.614826
0.294996,0.615039
0.295041,0.615253
0.295067,0.615467
0.295096,0.61568
0.295121,0.615894
0.295165,0.616107
0.295205,0.616321
0.29524,0.616534
0.295256,0.616748
0.295308,0.616961
0.295334,0.617175
0.295369,0.617388
0.295394,0.617602
0.295449,0.617816
0.29548,0.618029
0.295498,0.618243
0.295535,0.618456
0.295578,0.61867
0.29562,0.618883
0.295642,0.619097
0.295674,0.61931
0.295724,0.619524
0.295761,0.619738
0.295774,0.619951
0.295829,0.620165
0.295857,0.620378
0.29588,0.620592
0.29593,0.620805
0.295951,0.621019
0.295983,0.621232
0.29603,0.621446
0.29606,0.62166
0.296095,0.621873
0.296135,0.622087
0.296143,0.6223
0.296192,0.622514
0.296214,0.622727
0.296264,0.622941
0.296293,0.623154
0.29633,0.623368
0.296367,0.623582
0.296392,0.623795
0.296419,0.624009
0.296455,0.624222
0.296501,0.624436
0.296534,0.624649
0.296557,0.624863
0.296609,0.625077
0.296643,0.62529
0.296669,0.625503
0.296693,0.625717
0.296739,0.625931
0.296772,0.626144
0.296807,0.626358
0.29683,0.626571
0.29687,0.626785
0.296901,0.626998
0.296942,0.627212
0.296973,0.627426
0.297009,0.627639
0.29703,0.627853
0.297082,0.628066
0.297119,0.62828
0.297146,0.628493
0.297183,0.628707
0.297205,0.62892
0.297256,0.629134
0.297271,0.629348
0.297298,0.629561
0.297355,0.629775
0.297383,0.629988
0.297424,0.630202
0.297452,0.630415
0.297487,0.630629
0.297516,0.630842
0.297545,0.631056
0.297593,0.63127
0.297616,0.631483
0.297653,0.631697
0.297697,0.63191
0.297736,0.632124
0.297763,0.632337
0.297794,0.632551
0.297826,0.632764
0.297859,0.632978
0.297898,0.633192
0.29792,0.633405
0.297949,0.633619
0.297991,0.633832
0.298031,0.634046
0.298067,0.634259
0.29808,0.634473
0.298121,0.634686
0.298155,0.6349
0.298202,0.635113
0.298225,0.635327
0.298268,0.635541
0.298314,0.635754
0.298338,0.635968
0.298368,0.636181
0.29838,0.636395
0.298426,0.636608
0.298468,0.636822
0.298506,0.637035
0.298554,0.637249
0.298575,0.637463
0.298598,0.637676
0.298636,0.63789
0.298678,0.638103
0.298707,0.638317
0.298735,0.63853
0.298777,0.638744
0.298809,0.638957
0.298839,0.639171
0.298874,0.639385
0.298891,0.639598
0.298954,0.639812
0.298959,0.640025
0.299008,0.640239
0.299039,0.640452
0.299089,0.640666
0.299112,0.640879
0.299137,0.641093
0.299187,0.641307
0.299215,0.64152
0.299261,0.641734
0.299281,0.641947
0.299301,0.642161
0.299344,0.642374
0.29938,0.642588
0.299425,0.642802
0.299452,0.643015
0.299497,0.643229
0.299506,0.643442
0.299522,0.643656
0.299563,0.643869
0.299616,0.644083
0.299657,0.644296
0.299669,0.64451
0.299727,0.644724
0.299737,0.644937
0.299795,0.645151
0.299816,0.645364
0.299862,0.645578
0.299887,0.645791
0.299921,0.646005
0.299956,0.646218
0.299991,0.646432
0.300028,0.646645
0.300052,0.646859
0.300083,0.647073
0.300137,0.647286
0.300153,0.6475
0.300195,0.647713
0.300217,0.647927
0.300254,0.64814
0.300278,0.648354
0.300313,0.648568
0.300358,0.648781
0.300389,0.648995
0.300415,0.649208
0.300455,0.649422
0.300474,0.649635
0.300519,0.649849
0.300567,0.650062
0.300599,0.650276
0.300605,0.650489
0.300658,0.650703
0.300693,0.650916
0.300732,0.65113
0.30076,0.651344
0.300797,0.651557
0.300825,0.651771
0.300872,0.651984
0.300898,0.652198
0.300932,0.652411
0.300974,0.652625
0.301003,0.652838
0.30103,0.653052
0.301054,0.653266
0.301098,0.653479
0.301133,0.653693
0.301168,0.653906
0.301206,0.65412
0.301242,0.654333
0.301272,0.654547
0.301304,0.65476
0.301345,0.654974
0.301373,0.655188
0.301412,0.655401
0.301452,0.655615
0.301481,0.655828
0.301513,0.656042
0.301539,0.656255
0.301579,0.656469
0.301603,0.656682
0.301638,0.656896
0.301681,0.65711
0.301714,0.657323
0.301748,0.657537
0.301769,0.65775
0.301819,0.657964
0.301846,0.658177
0.30187,0.658391
0.30191,0.658605
0.301952,0.658818
0.301987,0.659032
0.302016,0.659245
0.302039,0.659459
0.302076,0.659672
0.302124,0.659886
0.302157,0.660099
0.302182,0.660313
0.302212,0.660527
0.302251,0.66074
0.302273,0.660954
0.302333,0.661167
0.302349,0.661381
0.302377,0.661594
0.302425,0.661808
0.30246,0.662021
0.30248,0.662235
0.302505,0.662448
0.302544,0.662662
0.302595,0.662876
0.302635,0.663089
0.302673,0.663303
0.302689,0.663516
0.302737,0.66373
0.302761,0.663943
0.302784,0.664157
0.30282,0.66437
0.302867,0.664584
0.302896,0.664798
0.302933,0.665011
0.302977,0.665225
0.302985,0.665438
0.303018,0.665652
0.303046,0.665865
0.303098,0.666079
0.303124,0.666292
0.303153,0.666506
0.303187,0.666719
0.303238,0.666933
0.303249,0.667147
0.303303,0.66736
0.303336,0.667574
0.303367,0.667787
0.303409,0.668001
0.303435,0.668214
0.30348,0.668428
0.303488,0.668641
0.303546,0.668855
0.303562,0.669069
0.303593,0.669282
0.303648,0.669496
0.303684,0.669709
0.303692,0.669923
0.303748,0.670136
0.303779,0.67035
0.303816,0.670563
0.303829,0.670777
0.303882,0.670991
0.303912,0.671204
0.30392,0.671418
0.303982,0.671631
0.304006,0.671845
0.30403,0.672058
0.30407,0.672272
0.304104,0.672485
0.304119,0.672699
0.30416,0.672913
0.304206,0.673126
0.304242,0.67334
0.304264,0.673553
0.304299,0.673767
0.304349,0.67398
0.304361,0.674194
0.304416,0.674408
0.304426,0.674621
0.304477,0.674835
0.304506,0.675048
0.304532,0.675262
0.304561,0.675475
0.30462,0.675689
0.304644,0.675902
0.30468,0.676116
0.304702,0.67633
0.304755,0.676543
0.304776,0.676757
0.304816,0.67697
0.304839,0.677184
0.304886,0.677397
0.304917,0.677611
0.304938,0.677824
0.304974,0.678038
0.305024,0.678252
0.30504,0.678465
0.305086,0.678679
0.305124,0.678892
0.305161,0.679106
0.305184,0.679319
0.30521,0.679533
0.305261,0.679746
0.305273,0.67996
0.30531,0.680173
0.305343,0.680387
0.305379,0.680601
0.305422,0.680814
0.305461,0.681028
0.305478,0.681241
0.305517,0.681455
0.305555,0.681668
0.305589,0.681882
0.305622,0.682095
0.305663,0.682309
0.305695,0.682523
0.30571,0.682736
0.30575,0.68295
0.305789,0.683163
0.305803,0.683377
0.305836,0.68359
0.305884,0.683804
0.305924,0.684017
0.305974,0.684231
0.305986,0.684445
0.306015,0.684658
0.306057,0.684872
0.306095,0.685085
0.306128,0.685299
0.306156,0.685512
0.306182,0.685726
0.306215,0.685939
0.30625,0.686153
0.306294,0.686366
0.306318,0.68658
0.306348,0.686794
0.30639,0.687007
0.306433,0.687221
0.30645,0.687434
0.306473,0.687648
0.306512,0.687861
0.306549,0.688075
0.306591,0.688288
0.306633,0.688502
0.306646,0.688716
0.306695,0.688929
0.306714,0.689143
0.306763,0.689356
0.30678,0.68957
0.306829,0.689783
0.306855,0.689997
0.306887,0.69021
0.306924,0.690424
0.306964,0.690638
0.306996,0.690851
0.307033,0.691065
0.307079,0.691278
0.307097,0.691492
0.307147,0.691705
0.307184,0.691919
0.307186,0.692133
0.307227,0.692346
0.30725,0.69256
0.307288,0.692773
0.307345,0.692987
0.307377,0.6932
0.307422,0.693414
0.307444,0.693627
0.307461,0.693841
0.307499,0.694055
0.307533,0.694268
0.307559,0.694482
0.307595,0.694695
0.307633,0.694909
0.307669,0.695122
0.307714,0.695336
0.307737,0.695549
0.307773,0.695763
0.307816,0.695976
0.307843,0.69619
0.307881,0.696404
0.307903,0.696617
0.307951,0.696831
0.307975,0.697044
0.30802,0.697258
0.308043,0.697471
0.30806,0.697685
0.308105,0.697898
0.308152,0.698112
0.30817,0.698326
0.308221,0.698539
0.308241,0.698753
0.308282,0.698966
0.308303,0.69918
0.308325,0.699393
0.308382,0.699607
0.308401,0.69982
0.308444,0.700034
0.308485,0.700247
0.30851,0.700461
0.30854,0.700675
0.308568,0.700888
0.308601,0.701102
0.308641,0.701315
0.308683,0.701529
0.308724,0.701742
0.308738,0.701956
0.308781,0.70217
0.308824,0.702383
0.308844,0.702597
0.308874,0.70281
0.308906,0.703024
0.308937,0.703237
0.309,0.703451
0.309011,0.703664
0.309048,0.703878
0.309071,0.704091
0.309112,0.704305
0.309163,0.704519
0.309192,0.704732
0.30922,0.704946
0.309249,0.705159
0.30927,0.705373
0.309315,0.705586
0.309344,0.7058
0.309387,0.706013
0.309427,0.706227
0.309439,0.706441
0.309473,0.706654
0.309539,0.706868
0.309563,0.707081
0.309585,0.707295
0.309603,0.707508
0.309641,0.707722
0.30967,0.707936
0.309732,0.708149
0.309764,0.708363
0.309778,0.708576
0.309826,0.70879
0.309842,0.709003
0.309896,0.709217
0.309922,0.70943
0.309966,0.709644
0.309995,0.709858
0.310001,0.710071
0.31006,0.710285
0.31009,0.710498
0.310134,0.710712
0.310148,0.710925
0.310198,0.711139
0.310234,0.711352
0.310246,0.711566
0.310303,0.71178
0.310321,0.711993
0.310366,0.712207
0.310368,0.71242
0.31041,0.712634
0.310449,0.712847
0.310492,0.713061
0.310527,0.713274
0.310575,0.713488
0.310595,0.713701
0.310618,0.713915
0.310661,0.714129
0.310684,0.714342
0.310722,0.714556
0.310747,0.714769
0.310782,0.714983
0.310814,0.715196
0.310866,0.71541
0.31088,0.715623
0.310926,0.715837
0.310955,0.716051
0.310994,0.716264
0.311037,0.716478
0.311056,0.716691
0.311095,0.716905
0.311127,0.717118
0.311173,0.717332
0.311208,0.717545
0.311235,0.717759
0.311272,0.717973
0.311301,0.718186
0.311342,0.7184
0.31136,0.718613
0.311397,0.718827
0.311436,0.71904
0.311475,0.719254
0.311489,0.719467
0.311541,0.719681
0.311555,0.719894
0.311593,0.720108
0.311646,0.720322
0.311669,0.720535
0.311704,0.720749
0.311745,0.720962
0.311755,0.721176
0.311804,0.721389
0.311841,0.721603
0.311864,0.721816
0.311885,0.72203
0.311935,0.722244
0.311971,0.722457
0.312017,0.722671
0.312032,0.722884
0.312065,0.723098
0.312106,0.723311
0.312142,0.723525
0.312171,0.723738
0.312202,0.723952
0.312238,0.724166
0.312268,0.724379
0.312301,0.724593
0.312337,0.724806
0.312371,0.72502
0.312406,0.725233
0.312447,0.725447
0.31247,0.725661
0.312518,0.725874
0.312553,0.726088
0.312575,0.726301
0.312601,0.726515
0.312647,0.726728
0.312674,0.726942
0.312715,0.727155
0.31275,0.727369
0.31279,0.727583
0.312812,0.727796
0.312846,0.72801
0.312869,0.728223
0.312919,0.728437
0.31296,0.72865
0.312991,0.728864
0.313021,0.729077
0.31305,0.729291
0.313084,0.729505
0.313128,0.729718
0.313156,0.729932
0.313188,0.730145
0.31322,0.730359
0.313238,0.730572
0.313271,0.730786
0.313334,0.730999
0.313336,0.731213
0.313364,0.731426
0.313422,0.73164
0.313441,0.731853
0.313462,0.732067
0.313512,0.732281
0.313552,0.732494
0.313578,0.732708
0.31361,0.732921
0.313662,0.733135
0.313699,0.733348
0.313702,0.733562
0.31374,0.733776
0.313776,0.733989
0.313805,0.734203
0.31384,0.734416
0.313884,0.73463
0.313908,0.734843
0.313963,0.735057
0.313986,0.73527
0.314009,0.735484
0.314055,0.735698
0.314101,0.735911
0.314118,0.736125
0.314141,0.736338
0.314202,0.736552
0.314225,0.736765
0.314256,0.736979
0.314283,0.737192
0.314321,0.737406
0.314356,0.737619
0.31439,0.737833
0.31443,0.738047
0.31445,0.73826
0.314479,0.738474
0.314546,0.738687
0.314572,0.738901
0.31458,0.739114
0.314617,0.739328
0.314653,0.739542
0.314697,0.739755
0.314721,0.739969
0.31476,0.740182
0.31479,0.740396
0.314826,0.740609
0.314861,0.740823
0.31488,0.741036
0.314936,0.74125
0.314962,0.741464
0.314988,0.741677
0.31504,0.741891
0.315082,0.742104
0.3151,0.742318
0.315122,0.742531
0.315172,0.742745
0.315198,0.742958
0.315242,0.743172
0.315258,0.743386
0.315294,0.743599
0.315335,0.743813
0.315354,0.744026
0.315396,0.74424
0.315439,0.744453
0.315462,0.744667
0.315508,0.74488
0.315529,0.745094
0.315562,0.745308
0.315597,0.745521
0.315626,0.745735
0.31567,0.745948
0.31571,0.746162
0.31575,0.746375
0.315755,0.746589
0.315821,0.746802
0.315829,0.747016
0.315848,0.747229
0.315882,0.747443
0.315956,0.747657
0.315969,0.74787
0.315997,0.748084
0.31605,0.748297
0.316064,0.748511
0.316116,0.748724
0.316147,0.748938
0.316169,0.749151
0.316192,0.749365
0.316243,0.749579
0.316262,0.749792
0.316323,0.750006
0.31632,0.750219
0.316374,0.750433
0.316413,0.750646
0.316453,0.75086
0.316464,0.751073
0.316518,0.751287
0.316529,0.751501
0.316588,0.751714
0.316604,0.751928
0.316636,0.752141
0.316669,0.752355
0.316722,0.752568
0.316765,0.752782
0.31676,0.752995
0.316826,0.753209
0.316849,0.753423
0.316873,0.753636
0.316905,0.75385
0.316949,0.754063
0.31698,0.754277
0.317018,0.75449
0.317047,0.754704
0.317068,0.754918
0.317119,0.755131
0.31714,0.755344
0.317183,0.755558
0.317219,0.755772
0.317232,0.755985
0.31728,0.756199
0.317325,0.756412
0.317345,0.756626
0.317392,0.756839
0.317423,0.757053
0.317438,0.757266
0.317471,0.75748
0.31752,0.757694
0.317558,0.757907
0.317575,0.758121
0.317598,0.758334
0.317653,0.758548
0.317682,0.758761
0.317725,0.758975
0.317743,0.759189
0.317774,0.759402
0.317822,0.759616
0.317854,0.759829
0.317889,0.760043
0.317928,0.760256
0.31795,0.76047
0.317968,0.760683
0.31802,0.760897
0.318044,0.761111
0.318099,0.761324
0.318109,0.761538
0.318157,0.761751
0.318176,0.761965
0.318212,0.762178
0.318265,0.762392
0.318271,0.762605
0.318309,0.762819
0.318352,0.763032
0.318382,0.763246
0.318433,0.76346
0.318465,0.763673
0.318487,0.763887
0.318523,0.7641
0.318559,0.764314
0.318609,0.764527
0.318642,0.764741
0.318674,0.764954
0.318694,0.765168
0.318743,0.765382
0.318768,0.765595
0.318787,0.765809
0.318833,0.766022
0.318858,0.766236
0.318886,0.766449
0.318928,0.766663
0.318963,0.766876
0.318996,0.76709
0.319045,0.767304
0.319079,0.767517
0.319116,0.767731
0.319128,0.767944
0.319186,0.768158
0.319223,0.768371
0.319228,0.768585
0.319282,0.768798
0.319311,0.769012
0.319335,0.769226
0.319395,0.769439
0.319415,0.769653
0.319444,0.769866
0.31946,0.77008
0.319512,0.770293
0.319537,0.770507
0.319567,0.77072
0.319598,0.770934
0.319639,0.771148
0.31969,0.771361
0.319717,0.771575
0.319731,0.771788
0.319774,0.772002
0.31982,0.772215
0.319842,0.772429
0.319875,0.772642
0.319903,0.772856
0.319949,0.773069
0.319969,0.773283
0.320023,0.773497
0.320035,0.77371
0.320074,0.773924
0.320127,0.774137
0.320159,0.774351
0.320179,0.774564
0.32023,0.774778
0.320242,0.774992
0.320297,0.775205
0.320317,0.775419
0.320367,0.775632
0.320385,0.775846
0.320408,0.776059
0.320451,0.776273
0.32047,0.776486
0.320519,0.7767
0.320572,0.776914
0.320589,0.777127
0.320616,0.777341
0.320655,0.777554
0.320676,0.777768
0.320717,0.777981
0.320758,0.778195
0.320793,0.778408
0.320839,0.778622
0.32086,0.778835
0.320884,0.779049
0.320925,0.779263
0.320943,0.779476
0.321011,0.77969
0.321013,0.779903
0.321064,0.780117
0.321107,0.78033
0.321134,0.780544
0.321168,0.780757
0.321202,0.780971
0.321232,0.781185
0.321255,0.781398
0.32129,0.781612
0.321336,0.781825
0.32137,0.782039
0.321381,0.782252
0.321439,0.782466
0.321475,0.782679
0.3215,0.782893
0.321542,0.783107
0.321557,0.78332
0.321596,0.783534
0.321643,0.783747
0.321668,0.783961
0.321692,0.784174
0.321732,0.784388
0.321785,0.784601
0.321812,0.784815
0.321828,0.785029
0.321884,0.785242
0.321898,0.785456
0.321947,0.785669
0.321981,0.785883
0.322015,0.786096
0.322048,0.78631
0.322076,0.786524
0.322107,0.786737
0.322143,0.786951
0.322191,0.787164
0.322193,0.787378
0.322248,0.787591
0.322278,0.787805
0.322297,0.788018
0.322337,0.788232
0.322365,0.788446
0.322415,0.788659
0.322436,0.788872
0.322464,0.789086
0.32252,0.7893
0.322536,0.789513
0.322573,0.789727
0.322609,0.78994
0.322637,0.790154
0.322705,0.790367
0.322711,0.790581
0.322745,0.790795
0.322796,0.791008
0.322815,0.791222
0.322863,0.791435
0.322856,0.791649
0.322901,0.791862
0.322932,0.792076
0.322966,0.792289
0.323023,0.792503
0.323048,0.792717
0.323088,0.79293
0.323104,0.793144
0.323156,0.793357
0.323189,0.793571
0.323205,0.793784
0.323242,0.793998
0.323291,0.794211
0.323322,0.794425
0.323357,0.794639
0.323371,0.794852
0.323438,0.795066
0.323438,0.795279
0.323498,0.795493
0.323523,0.795706
0.32356,0.79592
0.323586,0.796133
0.323626,0.796347
0.323658,0.79656
0.323699,0.796774
0.323712,0.796988
0.323754,0.797201
0.323811,0.797415
0.323824,0.797628
0.323862,0.797842
0.323895,0.798055
0.323932,0.798269
0.32395,0.798482
0.323973,0.798696
0.324004,0.79891
0.324037,0.799123
0.324079,0.799337
0.324112,0.79955
0.324143,0.799764
0.324192,0.799977
0.324229,0.800191
0.324247,0.800404
0.324258,0.800618
0.3243,0.800832
0.324333,0.801045
0.324391,0.801259
0.324372,0.801472
0.32441,0.801686
0.324476,0.801899
0.324535,0.802113
0.324499,0.802326
0.32457,0.80254
0.324635,0.802754
0.324611,0.802967
0.324663,0.803181
0.324711,0.803394
0.324743,0.803608
0.324743,0.803821
0.324818,0.804035
0.324864,0.804248
0.324891,0.804462
0.324922,0.804676
0.324949,0.804889
0.324982,0.805103
0.325024,0.805316
0.325051,0.80553
0.325085,0.805743
0.325134,0.805957
0.325154,0.80617
0.325172,0.806384
0.325237,0.806597
0.325266,0.806811
0.325278,0.807025
0.325336,0.807238
0.325349,0.807452
0.325399,0.807665
0.325439,0.807879
0.325464,0.808092
0.325493,0.808306
0.325532,0.80852
0.325557,0.808733
0.325588,0.808947
0.325628,0.80916
0.32567,0.809374
0.325699,0.809587
0.325749,0.809801
0.325759,0.810014
0.325801,0.810228
0.32583,0.810442
0.325857,0.810655
0.325917,0.810869
0.325941,0.811082
0.325978,0.811296
0.326002,0.811509
0.326041,0.811723
0.326086,0.811936
0.326104,0.81215
0.326141,0.812363
0.326174,0.812577
0.326215,0.812791
0.326249,0.813004
0.326266,0.813218
0.326296,0.813431
0.326324,0.813645
0.326379,0.813858
0.326399,0.814072
0.326441,0.814285
0.326468,0.814499
0.326492,0.814713
0.326544,0.814926
0.32658,0.81514
0.326629,0.815353
0.326649,0.815567
0.326678,0.81578
0.326726,0.815994
0.326739,0.816207
0.326775,0.816421
0.326821,0.816635
0.326859,0.816848
0.326894,0.817062
0.326936,0.817275
0.326954,0.817489
0.326977,0.817702
0.327037,0.817916
0.327047,0.818129
0.327093,0.818343
0.32712,0.818557
0.327157,0.81877
0.327187,0.818984
0.327219,0.819197
0.327252,0.819411
0.3273,0.819624
0.327341,0.819838
0.327355,0.820051
0.32738,0.820265
0.327445,0.820478
0.327485,0.820692
0.327514,0.820906
0.327548,0.821119
0.32757,0.821333
0.327587,0.821546
0.327626,0.82176
0.327677,0.821973
0.327709,0.822187
0.32774,0.8224
0.327786,0.822614
0.327795,0.822828
0.327851,0.823041
0.327873,0.823255
0.3279,0.823468
0.327941,0.823682
0.327971,0.823895
0.32802,0.824109
0.328032,0.824323
0.328095,0.824536
0.328092,0.82475
0.328129,0.824963
0.328179,0.825177
0.328223,0.82539
0.328257,0.825604
0.328288,0.825817
0.328334,0.826031
0.328345,0.826245
0.328383,0.826458
0.328417,0.826672
0.328444,0.826885
0.328478,0.827099
0.32852,0.827312
0.328562,0.827526
0.328599,0.827739
0.328629,0.827953
0.328642,0.828166
0.328683,0.82838
0.328719,0.828594
0.32875,0.828807
0.328802,0.829021
0.328829,0.829234
0.328851,0.829448
0.328903,0.829661
0.328933,0.829875
0.328975,0.830089
0.329001,0.830302
0.329031,0.830515
0.329049,0.830729
0.329105,0.830943
0.329117,0.831156
0.32916,0.83137
0.329199,0.831583
0.329232,0.831797
0.329257,0.83201
0.329288,0.832224
0.329322,0.832437
0.329376,0.832651
0.329433,0.832865
0.329449,0.833078
0.329469,0.833292
0.329502,0.833505
0.329551,0.833719
0.329584,0.833932
0.329607,0.834146
0.329647,0.83436
0.329671,0.834573
0.329713,0.834787
0.329736,0.835
0.329773,0.835214
0.329806,0.835427
0.329849,0.835641
0.329884,0.835854
0.329933,0.836068
0.329939,0.836282
0.329986,0.836495
0.330034,0.836709
0.330109,0.836922
0.330132,0.837136
0.330155,0.837349
0.330201,0.837563
0.330232,0.837776
0.330258,0.83799
0.330298,0.838203
0.330313,0.838417
0.33035,0.838631
0.330407,0.838844
0.330432,0.839058
0.330458,0.839271
0.330495,0.839485
0.330524,0.839698
0.330569,0.839912
0.330607,0.840125
0.330616,0.840339
0.330662,0.840553
0.330705,0.840766
0.330743,0.84098
0.330772,0.841193
0.330791,0.841407
0.330839,0.84162
0.330874,0.841834
0.330915,0.842048
0.330929,0.842261
0.330982,0.842475
0.331006,0.842688
0.331043,0.842902
0.331065,0.843115
0.331102,0.843329
0.331148,0.843542
0.331166,0.843756
0.331216,0.843969
0.331243,0.844183
0.331275,0.844396
0.331316,0.84461
0.331344,0.844824
0.331395,0.845037
0.331409,0.845251
0.33144,0.845464
0.331481,0.845678
0.331529,0.845891
0.331554,0.846105
0.331602,0.846319
0.331616,0.846532
0.331658,0.846746
0.331705,0.846959
0.331715,0.847173
0.331762,0.847386
0.331799,0.8476
0.331829,0.847813
0.33186,0.848027
0.331902,0.84824
0.331928,0.848454
0.331975,0.848668
0.331998,0.848881
0.332048,0.849095
0.332078,0.849308
0.332114,0.849522
0.332153,0.849735
0.332169,0.849949
0.332213,0.850162
0.332244,0.850376
0.332281,0.85059
0.332317,0.850803
0.332345,0.851017
0.33238,0.85123
0.332415,0.851444
0.332445,0.851657
0.332483,0.851871
0.332525,0.852085
0.332542,0.852298
0.332582,0.852512
0.332633,0.852725
0.332658,0.852939
0.332703,0.853152
0.332722,0.853366
0.332754,0.853579
0.332769,0.853793
0.332821,0.854007
0.332848,0.85422
0.332894,0.854434
0.332917,0.854647
0.332956,0.854861
0.333015,0.855074
0.33304,0.855288
0.333071,0.855501
0.333098,0.855715
0.333132,0.855928
0.333161,0.856142
0.333215,0.856356
0.333251,0.856569
0.333299,0.856783
0.333304,0.856996
0.333344,0.85721
0.333388,0.857423
0.333439,0.857637
0.333445,0.857851
0.333471,0.858064
0.333519,0.858278
0.333556,0.858491
